H;42063743000584;20170427;20170427
V;42063743000150;56992951000149;1;;;0;H;20170427
V;42063743000150;56992951000149;1;;;0;H;20170428
V;42063743000150;56992951000149;1;;;0;H;20170429
V;42063743000150;56992951000149;1;;;0;H;20170430
V;42063743000150;56992951000149;1;;;0;H;20170501
V;42063743000150;00901864000931;3;;;0;H;20170427
V;42063743000150;00901864000931;3;;;0;H;20170428
V;42063743000150;00901864000931;3;;;0;H;20170429
V;42063743000150;00901864000931;3;;;0;H;20170430
V;42063743000150;00901864000931;3;;;0;H;20170501
V;42063743000150;43648971000155;6;;;5;H;20170427
V;42063743000150;43648971000155;6;;;5;H;20170428
V;42063743000150;43648971000155;6;;;5;H;20170429
V;42063743000150;43648971000155;6;;;5;H;20170430
V;42063743000150;43648971000155;6;;;5;H;20170501
V;42063743000150;00981402000114;8;;;0;H;20170427
V;42063743000150;00981402000114;8;;;0;H;20170428
V;42063743000150;00981402000114;8;;;0;H;20170429
V;42063743000150;00981402000114;8;;;0;H;20170430
V;42063743000150;00981402000114;8;;;0;H;20170501
V;42063743000150;00981402000114;9;;;52;H;20170427
V;42063743000150;00981402000114;9;;;52;H;20170428
V;42063743000150;00981402000114;9;;;52;H;20170429
V;42063743000150;00981402000114;9;;;52;H;20170430
V;42063743000150;00981402000114;9;;;52;H;20170501
V;42063743000150;00981402000114;10;;;0;H;20170427
V;42063743000150;00981402000114;10;;;0;H;20170428
V;42063743000150;00981402000114;10;;;0;H;20170429
V;42063743000150;00981402000114;10;;;0;H;20170430
V;42063743000150;00981402000114;10;;;0;H;20170501
V;42063743000150;61089835000154;11;;;0;H;20170427
V;42063743000150;61089835000154;11;;;0;H;20170428
V;42063743000150;61089835000154;11;;;0;H;20170429
V;42063743000150;61089835000154;11;;;0;H;20170430
V;42063743000150;61089835000154;11;;;0;H;20170501
V;42063743000150;47022801000111;13;;;44;H;20170427
V;42063743000150;47022801000111;13;;;44;H;20170428
V;42063743000150;47022801000111;13;;;44;H;20170429
