H;42063743000584;20170501;20170501
V;42063743000150;56992951000149;1;;;0;H;20170501
V;42063743000150;56992951000149;1;;;0;H;20170502
V;42063743000150;56992951000149;1;;;0;H;20170503
V;42063743000150;56992951000149;1;;;0;H;20170504
V;42063743000150;56992951000149;1;;;0;H;20170505
V;42063743000150;00901864000931;3;;;0;H;20170501
V;42063743000150;00901864000931;3;;;0;H;20170502
V;42063743000150;00901864000931;3;;;0;H;20170503
V;42063743000150;00901864000931;3;;;0;H;20170504
V;42063743000150;00901864000931;3;;;0;H;20170505
V;42063743000150;43648971000155;6;;;5;H;20170501
V;42063743000150;43648971000155;6;;;5;H;20170502
V;42063743000150;43648971000155;6;;;5;H;20170503
V;42063743000150;43648971000155;6;;;5;H;20170504
V;42063743000150;43648971000155;6;;;5;H;20170505
V;42063743000150;00981402000114;8;;;0;H;20170501
V;42063743000150;00981402000114;8;;;0;H;20170502
V;42063743000150;00981402000114;8;;;0;H;20170503
V;42063743000150;00981402000114;8;;;0;H;20170504
V;42063743000150;00981402000114;8;;;0;H;20170505
V;42063743000150;00981402000114;9;;;52;H;20170501
V;42063743000150;00981402000114;9;;;52;H;20170502
V;42063743000150;00981402000114;9;;;52;H;20170503
V;42063743000150;00981402000114;9;;;52;H;20170504
V;42063743000150;00981402000114;9;;;52;H;20170505
V;42063743000150;00981402000114;10;;;0;H;20170501
V;42063743000150;00981402000114;10;;;0;H;20170502
V;42063743000150;00981402000114;10;;;0;H;20170503
V;42063743000150;00981402000114;10;;;0;H;20170504
V;42063743000150;00981402000114;10;;;0;H;20170505
V;42063743000150;61089835000154;11;;;0;H;20170501
V;42063743000150;61089835000154;11;;;0;H;20170502
V;42063743000150;61089835000154;11;;;0;H;20170503
V;42063743000150;61089835000154;11;;;0;H;20170504
V;42063743000150;61089835000154;11;;;0;H;20170505
V;42063743000150;47022801000111;13;;;44;H;20170501
V;42063743000150;47022801000111;13;;;44;H;20170502
V;42063743000150;47022801000111;13;;;44;H;20170503
V;42063743000150;47022801000111;13;;;44;H;20170504
V;42063743000150;47022801000111;13;;;44;H;20170505
V;42063743000150;43648971000155;16;;;0;H;20170501
V;42063743000150;43648971000155;16;;;0;H;20170502
V;42063743000150;43648971000155;16;;;0;H;20170503
V;42063743000150;43648971000155;16;;;0;H;20170504
V;42063743000150;43648971000155;16;;;0;H;20170505
V;42063743000150;35350503000171;18;;;1;H;20170501
V;42063743000150;35350503000171;18;;;1;H;20170502
V;42063743000150;35350503000171;18;;;1;H;20170503
V;42063743000150;35350503000171;18;;;1;H;20170504
V;42063743000150;35350503000171;18;;;1;H;20170505
V;42063743000150;76068311000154;19;;;10;H;20170501
V;42063743000150;76068311000154;19;;;10;H;20170502
V;42063743000150;76068311000154;19;;;10;H;20170503
V;42063743000150;76068311000154;19;;;10;H;20170504
V;42063743000150;76068311000154;19;;;10;H;20170505
V;42063743000150;76068311000154;20;;;10;H;20170501
V;42063743000150;76068311000154;20;;;10;H;20170502
V;42063743000150;76068311000154;20;;;10;H;20170503
V;42063743000150;76068311000154;20;;;10;H;20170504
V;42063743000150;76068311000154;20;;;10;H;20170505
V;42063743000150;04489607000138;24;;;0;H;20170501
V;42063743000150;04489607000138;24;;;0;H;20170502
V;42063743000150;04489607000138;24;;;0;H;20170503
V;42063743000150;04489607000138;24;;;0;H;20170504
V;42063743000150;04489607000138;24;;;0;H;20170505
V;42063743000150;88610324000192;26;;;0;H;20170501
V;42063743000150;88610324000192;26;;;0;H;20170502
V;42063743000150;88610324000192;26;;;0;H;20170503
V;42063743000150;88610324000192;26;;;0;H;20170504
V;42063743000150;88610324000192;26;;;0;H;20170505
V;42063743000150;61089835000154;28;;;1;H;20170501
V;42063743000150;61089835000154;28;;;1;H;20170502
V;42063743000150;61089835000154;28;;;1;H;20170503
V;42063743000150;61089835000154;28;;;1;H;20170504
V;42063743000150;61089835000154;28;;;1;H;20170505
V;42063743000150;72006968000136;29;;;7;H;20170501
V;42063743000150;72006968000136;29;;;7;H;20170502
V;42063743000150;72006968000136;29;;;7;H;20170503
V;42063743000150;72006968000136;29;;;7;H;20170504
V;42063743000150;72006968000136;29;;
