H;10369661000142;20170103;20170103
V;10369661000142;48539407009840;12;;;0;H;20170103
V;10369661000142;48539407009840;12;;;0;H;20170104
V;10369661000142;48539407009840;12;;;0;H;20170105
V;10369661000142;48539407009840;12;;;0;H;20170106
V;10369661000142;48539407009840;12;;;0;H;20170107
V;10369661000142;48539407009840;13;;;4;H;20170103
V;10369661000142;48539407009840;13;;;4;H;20170104
V;10369661000142;48539407009840;13;;;4;H;20170105
V;10369661000142;48539407009840;13;;;4;H;20170106
V;10369661000142;48539407009840;13;;;4;H;20170107
V;10369661000142;48539407009840;17;;;0;H;20170103
V;10369661000142;48539407009840;17;;;0;H;20170104
V;10369661000142;48539407009840;17;;;0;H;20170105
V;10369661000142;48539407009840;17;;;0;H;20170106
V;10369661000142;48539407009840;17;;;0;H;20170107
V;10369661000142;48539407009840;24;;;9;H;20170103
V;10369661000142;48539407009840;24;;;9;H;20170104
V;10369661000142;48539407009840;24;;;9;H;20170105
V;10369661000142;48539407009840;24;;;9;H;20170106
V;10369661000142;48539407009840;24;;;9;H;20170107
V;10369661000142;48539407009840;25;;;20;H;20170103
V;10369661000142;48539407009840;25;;;20;H;20170104
V;10369661000142;48539407009840;25;;;20;H;20170105
V;10369661000142;48539407009840;25;;;20;H;20170106
V;10369661000142;48539407009840;25;;;20;H;20170107
V;10369661000142;48539407009840;26;;;4;H;20170103
V;10369661000142;48539407009840;26;;;4;H;20170104
V;10369661000142;48539407009840;26;;;4;H;20170105
V;10369661000142;48539407009840;26;;;4;H;20170106
V;10369661000142;48539407009840;26;;;4;H;20170107
V;10369661000142;48539407009840;27;;;0;H;20170103
V;10369661000142;48539407009840;27;;;0;H;20170104
V;10369661000142;48539407009840;27;;;0;H;20170105
V;10369661000142;48539407009840;27;;;0;H;20170106
V;10369661000142;48539407009840;27;;;0;H;20170107
V;10369661000142;48539407009840;28;;;0;H;20170103
V;10369661000142;48539407009840;28;;;0;H;20170104
V;10369661000142;48539407009840;28;;;0;H;20170105
V;10369661000142;48539407009840;28;;;0;H;20170106
V;10369661000142;48539407009840;28;;;0;H;20170107
V;10369661000142;48539407009840;29;;;0;H;20170103
V;10369661000142;48539407009840;29;;;0;H;20170104
V;10369661000142;48539407009840;29;;;0;H;20170105
V;10369661000142;48539407009840;29;;;0;H;20170106
V;10369661000142;48539407009840;29;;;0;H;20170107
V;10369661000142;48539407009840;30;;;47;H;20170103
V;10369661000142;48539407009840;30;;;47;H;20170104
V;10369661000142;48539407009840;30;;;47;H;20170105
V;10369661000142;48539407009840;30;;;47;H;20170106
V;10369661000142;48539407009840;30;;;47;H;20170107
V;10369661000142;48539407009840;31;;;1020;H;20170103
V;10369661000142;48539407009840;31;;;1020;H;20170104
V;10369661000142;48539407009840;31;;;1020;H;20170105
V;10369661000142;48539407009840;31;;;1020;H;20170106
V;10369661000142;48539407009840;31;;;1020;H;20170107
V;10369661000142;47180625002190;32;;;0;H;20170103
V;10369661000142;47180625002190;32;;;0;H;20170104
V;10369661000142;47180625002190;32;;;0;H;20170105
V;10369661000142;47180625002190;32;;;0;H;20170106
V;10369661000142;47180625002190;32;;;0;H;20170107
V;10369661000142;48539407009840;33;;;6;H;20170103
V;10369661000142;48539407009840;33;;;6;H;20170104
V;10369661000142;48539407009840;33;;;6;H;20170105
V;10369661000142;48539407009840;33;;;6;H;20170106
V;10369661000142;48539407009840;33;;;6;H;20170107
V;10369661000142;48539407009840;34;;;367;H;20170103
V;10369661000142;48539407009840;34;;;367;H;20170104
V;10369661000142;48539407009840;34;;;367;H;20170105
V;10369661000142;48539407009840;34;;;367;H;20170106
V;10369661000142;48539407009840;34;;;367;H;20170107
V;10369661000142;48539407009840;35;;;0;H;20170103
V;10369661000142;48539407009840;35;;;0;H;20170104
V;10369661000142;48539407009840;35;;;0;H;20170105
V;10369661000142;48539407009840;35;;;0;H;20170106
V;10369661000142;48539407009840;35;;;0;H;20170107
V;10369661000142;48539407009840;36;;;0;H;20170103
V;10369661000142;48539407009840;36;;;0;H;20170104
V;10369661000142;48539407009840;36;;;0;H;20170105
V;10369661000142;48539407009840;36;;;0;H;20170106
V;10369661000142;48539407009840;36;;;0;H;20170107
V;10369661000142;48539407009840;37;;;4;H;20170103
V;10369661000142;48539407009840;37;;;4;H;20170104
V;10369661000142;48539407009840;37;;;4;H;20170105
V;10369661000142;48539407009840;37;;;4;H;20170106
V;10369661000142;48539407009840;37;;;4;H;20170107
V;10369661000142;48539407009840;38;;;72;H;20170103
V;10369661000142;48539407009840;38;;;72;H;20170104
V;10369661000142;48539407009840;38;;;72;H;20170105
V;10369661000142;48539407009840;38;;;72;H;20170106
V;10369661000142;48539407009840;38;;;72;H;20170107
V;10369661000142;48539407009840;39;;;0;H;20170103
V;10369661000142;48539407009840;39;;;0;H;20170104
V;10369661000142;48539407009840;39;;;0;H;20170105
V;10369661000142;48539407009840;39;;;0;H;20170106
V;10369661000142;48539407009840;39;;;0;H;20170107
V;10369661000142;18459628008795;7892058111288;;;0;H;20170103
V;10369661000142;18459628008795;7892058111288;;;0;H;20170104
V;10369661000142;18459628008795;7892058111288;;;0;H;20170105
V;10369661000142;18459628008795;7892058111288;;;0;H;20170106
V;10369661000142;18459628008795;7892058111288;;;0;H;20170107
V;10369661000142;48539407009840;41;;;40;H;20170103
V;10369661000142;48539407009840;41;;;40;H;20170104
V;10369661000142;48539407009840;41;;;40;H;20170105
V;10369661000142;48539407009840;41;;;40;H;20170106
V;10369661000142;48539407009840;41;;;40;H;20170107
V;10369661000142;48539407009840;42;;;106;H;20170103
V;10369661000142;48539407009840;42;;;106;H;20170104
V;10369661000142;48539407009840;42;;;106;H;20170105
V;10369661000142;48539407009840;42;;;106;H;20170106
V;10369661000142;48539407009840;42;;;106;H;20170107
V;10369661000142;48539407009840;43;;;33;H;20170103
V;10369661000142;48539407009840;43;;;33;H;20170104
V;10369661000142;48539407009840;43;;;33;H;20170105
V;10369661000142;48539407009840;43;;;33;H;20170106
V;10369661000142;48539407009840;43;;;33;H;20170107
V;10369661000142;48539407009840;44;;;24;H;20170103
V;10369661000142;48539407009840;44;;;24;H;20170104
V;10369661000142;48539407009840;44;;;24;H;20170105
V;10369661000142;48539407009840;44;;;24;H;20170106
V;10369661000142;48539407009840;44;;;24;H;20170107
V;10369661000142;48539407009840;45;;;0;H;20170103
V;10369661000142;48539407009840;45;;;0;H;20170104
V;10369661000142;48539407009840;45;;;0;H;20170105
V;10369661000142;48539407009840;45;;;0;H;20170106
V;10369661000142;48539407009840;45;;;0;H;20170107
V;10369661000142;48539407009840;46;;;0;H;20170103
V;10369661000142;48539407009840;46;;;0;H;20170104
V;10369661000142;48539407009840;46;;;0;H;20170105
V;10369661000142;48539407009840;46;;;0;H;20170106
V;10369661000142;48539407009840;46;;;0;H;20170107
V;10369661000142;48539407009840;47;;;0;H;20170103
V;10369661000142;48539407009840;47;;;0;H;20170104
V;10369661000142;48539407009840;47;;;0;H;20170105
V;10369661000142;48539407009840;47;;;0;H;20170106
V;10369661000142;48539407009840;47;;;0;H;20170107
V;10369661000142;18459628008795;7892058115095;;;11;H;20170103
V;10369661000142;18459628008795;7892058115095;;;11;H;20170104
