H;10369661000223;20160501;20160501
V;10369661000142;48539407009840;12;;;0;H;20160501
V;10369661000142;48539407009840;12;;;0;H;20160502
V;10369661000142;48539407009840;12;;;0;H;20160503
V;10369661000142;48539407009840;12;;;0;H;20160504
V;10369661000142;48539407009840;12;;;0;H;20160505
V;10369661000142;48539407009840;13;;;4;H;20160501
V;10369661000142;48539407009840;13;;;4;H;20160502
V;10369661000142;48539407009840;13;;;4;H;20160503
V;10369661000142;48539407009840;13;;;4;H;20160504
V;10369661000142;48539407009840;13;;;4;H;20160505
V;10369661000142;48539407009840;17;;;0;H;20160501
V;10369661000142;48539407009840;17;;;0;H;20160502
V;10369661000142;48539407009840;17;;;0;H;20160503
V;10369661000142;48539407009840;17;;;0;H;20160504
V;10369661000142;48539407009840;17;;;0;H;20160505
V;10369661000142;48539407009840;24;;;0;H;20160501
V;10369661000142;48539407009840;24;;;0;H;20160502
V;10369661000142;48539407009840;24;;;0;H;20160503
V;10369661000142;48539407009840;24;;;0;H;20160504
V;10369661000142;48539407009840;24;;;0;H;20160505
V;10369661000142;48539407009840;25;;;0;H;20160501
V;10369661000142;48539407009840;25;;;0;H;20160502
V;10369661000142;48539407009840;25;;;0;H;20160503
V;10369661000142;48539407009840;25;;;0;H;20160504
V;10369661000142;48539407009840;25;;;0;H;20160505
V;10369661000142;48539407009840;26;;;4;H;20160501
V;10369661000142;48539407009840;26;;;4;H;20160502
V;10369661000142;48539407009840;26;;;4;H;20160503
V;10369661000142;48539407009840;26;;;4;H;20160504
V;10369661000142;48539407009840;26;;;4;H;20160505
V;10369661000142;48539407009840;27;;;0;H;20160501
V;10369661000142;48539407009840;27;;;0;H;20160502
V;10369661000142;48539407009840;27;;;0;H;20160503
V;10369661000142;48539407009840;27;;;0;H;20160504
V;10369661000142;48539407009840;27;;;0;H;20160505
V;10369661000142;48539407009840;28;;;0;H;20160501
V;10369661000142;48539407009840;28;;;0;H;20160502
V;10369661000142;48539407009840;28;;;0;H;20160503
V;10369661000142;48539407009840;28;;;0;H;20160504
V;10369661000142;48539407009840;28;;;0;H;20160505
V;10369661000142;48539407009840;29;;;0;H;20160501
V;10369661000142;48539407009840;29;;;0;H;20160502
V;10369661000142;48539407009840;29;;;0;H;20160503
V;10369661000142;48539407009840;29;;;0;H;20160504
V;10369661000142;48539407009840;29;;;0;H;20160505
V;10369661000142;48539407009840;30;;;47;H;20160501
V;10369661000142;48539407009840;30;;;47;H;20160502
V;10369661000142;48539407009840;30;;;47;H;20160503
V;10369661000142;48539407009840;30;;;47;H;20160504
V;10369661000142;48539407009840;30;;;47;H;20160505
V;10369661000142;48539407009840;31;;;0;H;20160501
V;10369661000142;48539407009840;31;;;0;H;20160502
V;10369661000142;48539407009840;31;;;0;H;20160503
V;10369661000142;48539407009840;31;;;0;H;20160504
V;10369661000142;48539407009840;31;;;0;H;20160505
V;10369661000142;47180625002190;32;;;15;H;20160501
V;10369661000142;47180625002190;32;;;15;H;20160502
V;10369661000142;47180625002190;32;;;15;H;20160503
V;10369661000142;47180625002190;32;;;15;H;20160504
V;10369661000142;47180625002190;32;;;15;H;20160505
V;10369661000142;47180625002190;32;;;38;H;20160501
V;10369661000142;47180625002190;32;;;38;H;20160502
V;10369661000142;47180625002190;32;;;38;H;20160503
V;10369661000142;47180625002190;32;;;38;H;20160504
V;10369661000142;47180625002190;32;;;38;H;20160505
V;10369661000142;48539407009840;33;;;6;H;20160501
V;10369661000142;48539407009840;33;;;6;H;20160502
V;10369661000142;48539407009840;33;;;6;H;20160503
V;10369661000142;48539407009840;33;;;6;H;20160504
V;10369661000142;48539407009840;33;;;6;H;20160505
V;10369661000142;48539407009840;34;;;460;H;20160501
V;10369661000142;48539407009840;34;;;460;H;20160502
V;10369661000142;48539407009840;34;;;460;H;20160503
V;10369661000142;48539407009840;34;;;460;H;20160504
V;10369661000142;48539407009840;35;;;0;H;20160501
V;10369661000142;48539407009840;35;;;0;H;20160502
V;10369661000142;48539407009840;35;;;0;H;20160503
V;10369661000142;48539407009840;35;;;0;H;20160504
V;10369661000142;48539407009840;35;;;0;H;20160505
V;10369661000142;48539407009840;36;;;0;H;20160501
V;10369661000142;48539407009840;36;;;0;H;20160502
V;10369661000142;48539407009840;36;;;0;H;20160503
V;10369661000142;48539407009840;36;;;0;H;20160504
V;10369661000142;48539407009840;36;;;0;H;20160505
V;10369661000142;48539407009840;37;;;4;H;20160501
V;10369661000142;48539407009840;37;;;4;H;20160502
V;10369661000142;48539407009840;37;;;4;H;20160503
V;10369661000142;48539407009840;37;;;4;H;20160504
V;10369661000142;48539407009840;37;;;4;H;20160505
V;10369661000142;48539407009840;37;;;5;H;20160501
V;10369661000142;48539407009840;37;;;5;H;20160502
V;10369661000142;48539407009840;37;;;5;H;20160503
